Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
3/31/2020,BN,Brunei Darussalam,WPRO,1,127,0,1
3/30/2020,BN,Brunei Darussalam,WPRO,6,126,0,1
3/29/2020,BN,Brunei Darussalam,WPRO,5,120,1,1
3/28/2020,BN,Brunei Darussalam,WPRO,1,115,0,0
3/27/2020,BN,Brunei Darussalam,WPRO,5,114,0,0
3/26/2020,BN,Brunei Darussalam,WPRO,5,109,0,0
3/25/2020,BN,Brunei Darussalam,WPRO,13,104,0,0
3/24/2020,BN,Brunei Darussalam,WPRO,3,91,0,0
3/23/2020,BN,Brunei Darussalam,WPRO,5,88,0,0
3/22/2020,BN,Brunei Darussalam,WPRO,5,83,0,0
3/21/2020,BN,Brunei Darussalam,WPRO,5,78,0,0
3/20/2020,BN,Brunei Darussalam,WPRO,5,73,0,0
3/19/2020,BN,Brunei Darussalam,WPRO,12,68,0,0
3/18/2020,BN,Brunei Darussalam,WPRO,2,56,0,0
3/17/2020,BN,Brunei Darussalam,WPRO,4,54,0,0
3/16/2020,BN,Brunei Darussalam,WPRO,10,50,0,0
3/15/2020,BN,Brunei Darussalam,WPRO,3,40,0,0
3/14/2020,BN,Brunei Darussalam,WPRO,12,37,0,0
3/13/2020,BN,Brunei Darussalam,WPRO,14,25,0,0
3/12/2020,BN,Brunei Darussalam,WPRO,5,11,0,0
3/11/2020,BN,Brunei Darussalam,WPRO,5,6,0,0
3/10/2020,BN,Brunei Darussalam,WPRO,1,1,0,0
3/9/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
3/8/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
3/7/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
3/6/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
3/5/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
3/4/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
3/3/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
3/2/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
3/1/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/29/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/28/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/27/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/26/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/25/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/24/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/23/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/22/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/21/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/20/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/19/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/18/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/17/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/16/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/15/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/14/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/13/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/12/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/11/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/10/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/9/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/8/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/7/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/6/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/5/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/4/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/3/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/2/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
2/1/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/31/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/30/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/29/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/28/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/27/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/26/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/25/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/24/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/23/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/22/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/21/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/20/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/19/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/18/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/17/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/16/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/15/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/14/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/13/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/12/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/11/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/10/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/9/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/8/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/7/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/6/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/5/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/4/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
1/3/2020,BN,Brunei Darussalam,WPRO,0,0,0,0
5/23/2021,ID,Indonesia,SEARO,5296,1769940,132,49205
5/22/2021,ID,Indonesia,SEARO,5746,1764644,186,49073
5/21/2021,ID,Indonesia,SEARO,5797,1758898,218,48887
5/20/2021,ID,Indonesia,SEARO,4871,1753101,192,48669
5/19/2021,ID,Indonesia,SEARO,4185,1748230,172,48477
5/18/2021,ID,Indonesia,SEARO,4295,1744045,212,48305
5/17/2021,ID,Indonesia,SEARO,3080,1739750,126,48093
5/16/2021,ID,Indonesia,SEARO,2385,1736670,144,47967
5/15/2021,ID,Indonesia,SEARO,2633,1734285,107,47823
5/14/2021,ID,Indonesia,SEARO,3448,1731652,99,47716
5/13/2021,ID,Indonesia,SEARO,4608,1728204,152,47617
5/12/2021,ID,Indonesia,SEARO,5021,1723596,247,47465
5/11/2021,ID,Indonesia,SEARO,4891,1718575,206,47218
5/10/2021,ID,Indonesia,SEARO,3922,1713684,170,47012
5/9/2021,ID,Indonesia,SEARO,6130,1709762,179,46842
5/8/2021,ID,Indonesia,SEARO,6327,1703632,167,46663
5/7/2021,ID,Indonesia,SEARO,5647,1697305,147,46496
5/6/2021,ID,Indonesia,SEARO,5285,1691658,212,46349
5/5/2021,ID,Indonesia,SEARO,4369,1686373,188,46137
5/4/2021,ID,Indonesia,SEARO,4730,1682004,153,45949
5/3/2021,ID,Indonesia,SEARO,4394,1677274,144,45796
5/2/2021,ID,Indonesia,SEARO,4512,1672880,131,45652
5/1/2021,ID,Indonesia,SEARO,5500,1668368,187,45521
4/30/2021,ID,Indonesia,SEARO,5833,1662868,218,45334
4/29/2021,ID,Indonesia,SEARO,5241,1657035,177,45116
4/28/2021,ID,Indonesia,SEARO,4656,1651794,168,44939
4/27/2021,ID,Indonesia,SEARO,5944,1647138,177,44771
4/26/2021,ID,Indonesia,SEARO,4402,1641194,94,44594
4/25/2021,ID,Indonesia,SEARO,4544,1636792,154,44500
4/24/2021,ID,Indonesia,SEARO,5436,1632248,174,44346
4/23/2021,ID,Indonesia,SEARO,6243,1626812,165,44172
4/22/2021,ID,Indonesia,SEARO,5720,1620569,230,44007
4/21/2021,ID,Indonesia,SEARO,5549,1614849,210,43777
4/20/2021,ID,Indonesia,SEARO,4952,1609300,143,43567
4/19/2021,ID,Indonesia,SEARO,4585,1604348,96,43424
4/18/2021,ID,Indonesia,SEARO,5041,1599763,132,43328
4/17/2021,ID,Indonesia,SEARO,5363,1594722,123,43196
4/16/2021,ID,Indonesia,SEARO,6177,1589359,167,43073
4/15/2021,ID,Indonesia,SEARO,5656,1583182,124,42906
4/14/2021,ID,Indonesia,SEARO,5702,1577526,126,42782
4/13/2021,ID,Indonesia,SEARO,4829,1571824,126,42656
4/12/2021,ID,Indonesia,SEARO,4127,1566995,87,42530
4/11/2021,ID,Indonesia,SEARO,4723,1562868,95,42443
4/10/2021,ID,Indonesia,SEARO,5265,1558145,121,42348
4/9/2021,ID,Indonesia,SEARO,5504,1552880,163,42227
4/8/2021,ID,Indonesia,SEARO,4860,1547376,87,42064
4/7/2021,ID,Indonesia,SEARO,4549,1542516,162,41977
4/6/2021,ID,Indonesia,SEARO,3712,1537967,146,41815
4/5/2021,ID,Indonesia,SEARO,6731,1534255,427,41669
4/4/2021,ID,Indonesia,SEARO,4345,1527524,91,41242
4/3/2021,ID,Indonesia,SEARO,5325,1523179,97,41151
4/2/2021,ID,Indonesia,SEARO,6142,1517854,196,41054
4/1/2021,ID,Indonesia,SEARO,5937,1511712,104,40858
3/31/2021,ID,Indonesia,SEARO,4682,1505775,173,40754
3/30/2021,ID,Indonesia,SEARO,5008,1501093,132,40581
3/29/2021,ID,Indonesia,SEARO,4083,1496085,85,40449
3/28/2021,ID,Indonesia,SEARO,4461,1492002,198,40364
3/27/2021,ID,Indonesia,SEARO,4982,1487541,85,40166
3/26/2021,ID,Indonesia,SEARO,6107,1482559,98,40081
3/25/2021,ID,Indonesia,SEARO,5227,1476452,118,39983
3/24/2021,ID,Indonesia,SEARO,5297,1471225,154,39865
3/23/2021,ID,Indonesia,SEARO,5744,1465928,161,39711
3/22/2021,ID,Indonesia,SEARO,4396,1460184,103,39550
3/21/2021,ID,Indonesia,SEARO,5656,1455788,108,39447
3/20/2021,ID,Indonesia,SEARO,6279,1450132,197,39339
3/19/2021,ID,Indonesia,SEARO,6570,1443853,227,39142
3/18/2021,ID,Indonesia,SEARO,6825,1437283,162,38915
3/17/2021,ID,Indonesia,SEARO,5414,1430458,180,38753
3/16/2021,ID,Indonesia,SEARO,5589,1425044,147,38573
3/15/2021,ID,Indonesia,SEARO,4714,1419455,97,38426
3/14/2021,ID,Indonesia,SEARO,4607,1414741,100,38329
3/13/2021,ID,Indonesia,SEARO,6412,1410134,180,38229
3/12/2021,ID,Indonesia,SEARO,5144,1403722,117,38049
3/11/2021,ID,Indonesia,SEARO,5633,1398578,175,37932
3/10/2021,ID,Indonesia,SEARO,6389,1392945,210,37757
3/9/2021,ID,Indonesia,SEARO,6894,1386556,281,37547
3/8/2021,ID,Indonesia,SEARO,5826,1379662,112,37266
3/7/2021,ID,Indonesia,SEARO,5767,1373836,128,37154
3/6/2021,ID,Indonesia,SEARO,6971,1368069,129,37026
3/5/2021,ID,Indonesia,SEARO,7264,1361098,176,36897
3/4/2021,ID,Indonesia,SEARO,6808,1353834,203,36721
3/3/2021,ID,Indonesia,SEARO,5712,1347026,193,36518
3/2/2021,ID,Indonesia,SEARO,6680,1341314,159,36325
3/1/2021,ID,Indonesia,SEARO,5560,1334634,185,36166
2/28/2021,ID,Indonesia,SEARO,6208,1329074,195,35981
2/27/2021,ID,Indonesia,SEARO,8232,1322866,268,35786
2/26/2021,ID,Indonesia,SEARO,8493,1314634,264,35518
2/25/2021,ID,Indonesia,SEARO,7533,1306141,240,35254
2/24/2021,ID,Indonesia,SEARO,9775,1298608,323,35014
2/23/2021,ID,Indonesia,SEARO,10180,1288833,202,34691
2/22/2021,ID,Indonesia,SEARO,7300,1278653,173,34489
2/21/2021,ID,Indonesia,SEARO,8054,1271353,164,34316
2/20/2021,ID,Indonesia,SEARO,10614,1263299,183,34152
2/19/2021,ID,Indonesia,SEARO,9039,1252685,181,33969
2/18/2021,ID,Indonesia,SEARO,9687,1243646,192,33788
2/17/2021,ID,Indonesia,SEARO,10029,1233959,229,33596
2/16/2021,ID,Indonesia,SEARO,0,1223930,0,33367
2/15/2021,ID,Indonesia,SEARO,13227,1223930,431,33367
2/14/2021,ID,Indonesia,SEARO,8844,1210703,280,32936
2/13/2021,ID,Indonesia,SEARO,9869,1201859,275,32656
2/12/2021,ID,Indonesia,SEARO,8435,1191990,214,32381
2/11/2021,ID,Indonesia,SEARO,8776,1183555,191,32167
2/10/2021,ID,Indonesia,SEARO,8700,1174779,213,31976
2/9/2021,ID,Indonesia,SEARO,8242,1166079,207,31763
2/8/2021,ID,Indonesia,SEARO,10827,1157837,163,31556
2/7/2021,ID,Indonesia,SEARO,12156,1147010,191,31393
2/6/2021,ID,Indonesia,SEARO,11749,1134854,201,31202
2/5/2021,ID,Indonesia,SEARO,11434,1123105,231,31001
2/4/2021,ID,Indonesia,SEARO,11984,1111671,189,30770
2/3/2021,ID,Indonesia,SEARO,10379,1099687,304,30581
2/2/2021,ID,Indonesia,SEARO,10994,1089308,279,30277
2/1/2021,ID,Indonesia,SEARO,12001,1078314,270,29998
1/31/2021,ID,Indonesia,SEARO,14518,1066313,210,29728
1/30/2021,ID,Indonesia,SEARO,13802,1051795,187,29518
1/29/2021,ID,Indonesia,SEARO,13695,1037993,476,29331
1/28/2021,ID,Indonesia,SEARO,11948,1024298,387,28855
1/27/2021,ID,Indonesia,SEARO,13094,1012350,336,28468
1/26/2021,ID,Indonesia,SEARO,9994,999256,297,28132
1/25/2021,ID,Indonesia,SEARO,11788,989262,171,27835
1/24/2021,ID,Indonesia,SEARO,12191,977474,211,27664
1/23/2021,ID,Indonesia,SEARO,13632,965283,250,27453
1/22/2021,ID,Indonesia,SEARO,11703,951651,346,27203
1/21/2021,ID,Indonesia,SEARO,12568,939948,267,26857
1/20/2021,ID,Indonesia,SEARO,10365,927380,308,26590
1/19/2021,ID,Indonesia,SEARO,9086,917015,295,26282
1/18/2021,ID,Indonesia,SEARO,11287,907929,220,25987
1/17/2021,ID,Indonesia,SEARO,14224,896642,283,25767
1/16/2021,ID,Indonesia,SEARO,12818,882418,238,25484
1/15/2021,ID,Indonesia,SEARO,11557,869600,295,25246
1/14/2021,ID,Indonesia,SEARO,11278,858043,306,24951
1/13/2021,ID,Indonesia,SEARO,10047,846765,302,24645
1/12/2021,ID,Indonesia,SEARO,8692,836718,214,24343
1/11/2021,ID,Indonesia,SEARO,9640,828026,182,24129
1/10/2021,ID,Indonesia,SEARO,10046,818386,194,23947
1/9/2021,ID,Indonesia,SEARO,10617,808340,233,23753
1/8/2021,ID,Indonesia,SEARO,9321,797723,224,23520
1/7/2021,ID,Indonesia,SEARO,8854,788402,187,23296
1/6/2021,ID,Indonesia,SEARO,7445,779548,198,23109
1/5/2021,ID,Indonesia,SEARO,6753,772103,177,22911
1/4/2021,ID,Indonesia,SEARO,6877,765350,179,22734
1/3/2021,ID,Indonesia,SEARO,7203,758473,226,22555
1/2/2021,ID,Indonesia,SEARO,8072,751270,191,22329
1/1/2021,ID,Indonesia,SEARO,8074,743198,194,22138
12/31/2020,ID,Indonesia,SEARO,8002,735124,241,21944
12/30/2020,ID,Indonesia,SEARO,7903,727122,251,21703
12/29/2020,ID,Indonesia,SEARO,5854,719219,215,21452
12/28/2020,ID,Indonesia,SEARO,6528,713365,243,21237
12/27/2020,ID,Indonesia,SEARO,6740,706837,147,20994
12/26/2020,ID,Indonesia,SEARO,7259,700097,258,20847
12/25/2020,ID,Indonesia,SEARO,7199,692838,181,20589
12/24/2020,ID,Indonesia,SEARO,7514,685639,151,20408
12/23/2020,ID,Indonesia,SEARO,6347,678125,172,20257
12/22/2020,ID,Indonesia,SEARO,6848,671778,205,20085
12/21/2020,ID,Indonesia,SEARO,6982,664930,221,19880
12/20/2020,ID,Indonesia,SEARO,7751,657948,145,19659
12/19/2020,ID,Indonesia,SEARO,6689,650197,124,19514
12/18/2020,ID,Indonesia,SEARO,7354,643508,142,19390
12/17/2020,ID,Indonesia,SEARO,6725,636154,137,19248
12/16/2020,ID,Indonesia,SEARO,6120,629429,155,19111
12/15/2020,ID,Indonesia,SEARO,5489,623309,137,18956
12/14/2020,ID,Indonesia,SEARO,6189,617820,166,18819
12/13/2020,ID,Indonesia,SEARO,6388,611631,142,18653
12/12/2020,ID,Indonesia,SEARO,6310,605243,175,18511
12/11/2020,ID,Indonesia,SEARO,6033,598933,165,18336
12/10/2020,ID,Indonesia,SEARO,6058,592900,171,18171
12/9/2020,ID,Indonesia,SEARO,5292,586842,133,18000
12/8/2020,ID,Indonesia,SEARO,5754,581550,127,17867
12/7/2020,ID,Indonesia,SEARO,6089,575796,151,17740
12/6/2020,ID,Indonesia,SEARO,6027,569707,110,17589
12/5/2020,ID,Indonesia,SEARO,5803,563680,124,17479
12/4/2020,ID,Indonesia,SEARO,8369,557877,156,17355
12/3/2020,ID,Indonesia,SEARO,5533,549508,118,17199
12/2/2020,ID,Indonesia,SEARO,5092,543975,136,17081
12/1/2020,ID,Indonesia,SEARO,4617,538883,130,16945
11/30/2020,ID,Indonesia,SEARO,6267,534266,169,16815
11/29/2020,ID,Indonesia,SEARO,5418,527999,125,16646
11/28/2020,ID,Indonesia,SEARO,5828,522581,169,16521
11/27/2020,ID,Indonesia,SEARO,4917,516753,127,16352
11/26/2020,ID,Indonesia,SEARO,5534,511836,114,16225
11/25/2020,ID,Indonesia,SEARO,4192,506302,109,16111
11/24/2020,ID,Indonesia,SEARO,4442,502110,118,16002
11/23/2020,ID,Indonesia,SEARO,4360,497668,110,15884
11/22/2020,ID,Indonesia,SEARO,4998,493308,96,15774
11/21/2020,ID,Indonesia,SEARO,4792,488310,78,15678
11/20/2020,ID,Indonesia,SEARO,4798,483518,97,15600
11/19/2020,ID,Indonesia,SEARO,4265,478720,110,15503
11/18/2020,ID,Indonesia,SEARO,3807,474455,97,15393
11/17/2020,ID,Indonesia,SEARO,3535,470648,85,15296
11/16/2020,ID,Indonesia,SEARO,4106,467113,63,15211
11/15/2020,ID,Indonesia,SEARO,5272,463007,111,15148
11/14/2020,ID,Indonesia,SEARO,5444,457735,104,15037
11/13/2020,ID,Indonesia,SEARO,4173,452291,97,14933
11/12/2020,ID,Indonesia,SEARO,3770,448118,75,14836
11/11/2020,ID,Indonesia,SEARO,3779,444348,72,14761
11/10/2020,ID,Indonesia,SEARO,2853,440569,75,14689
11/9/2020,ID,Indonesia,SEARO,3880,437716,74,14614
11/8/2020,ID,Indonesia,SEARO,4262,433836,98,14540
11/7/2020,ID,Indonesia,SEARO,0,429574,0,14442
11/6/2020,ID,Indonesia,SEARO,7843,429574,183,14442
11/5/2020,ID,Indonesia,SEARO,3356,421731,113,14259
11/4/2020,ID,Indonesia,SEARO,2973,418375,102,14146
11/3/2020,ID,Indonesia,SEARO,2618,415402,101,14044
11/2/2020,ID,Indonesia,SEARO,2696,412784,74,13943
11/1/2020,ID,Indonesia,SEARO,3143,410088,87,13869
10/31/2020,ID,Indonesia,SEARO,2897,406945,81,13782
10/30/2020,ID,Indonesia,SEARO,3565,404048,89,13701
10/29/2020,ID,Indonesia,SEARO,4029,400483,100,13612
10/28/2020,ID,Indonesia,SEARO,3520,396454,101,13512
10/27/2020,ID,Indonesia,SEARO,3222,392934,112,13411
10/26/2020,ID,Indonesia,SEARO,3732,389712,94,13299
10/25/2020,ID,Indonesia,SEARO,4070,385980,128,13205
10/24/2020,ID,Indonesia,SEARO,4369,381910,118,13077
10/23/2020,ID,Indonesia,SEARO,4432,377541,102,12959
10/22/2020,ID,Indonesia,SEARO,4267,373109,123,12857
10/21/2020,ID,Indonesia,SEARO,3602,368842,117,12734
10/20/2020,ID,Indonesia,SEARO,3373,365240,106,12617
10/19/2020,ID,Indonesia,SEARO,4105,361867,80,12511
10/18/2020,ID,Indonesia,SEARO,4301,357762,84,12431
10/17/2020,ID,Indonesia,SEARO,4301,353461,79,12347
10/16/2020,ID,Indonesia,SEARO,4411,349160,112,12268
10/15/2020,ID,Indonesia,SEARO,4127,344749,129,12156
10/14/2020,ID,Indonesia,SEARO,3906,340622,92,12027
10/13/2020,ID,Indonesia,SEARO,3267,336716,91,11935
10/12/2020,ID,Indonesia,SEARO,4497,333449,79,11844
10/11/2020,ID,Indonesia,SEARO,4294,328952,88,11765
10/10/2020,ID,Indonesia,SEARO,4094,324658,97,11677
10/9/2020,ID,Indonesia,SEARO,4850,320564,108,11580
10/8/2020,ID,Indonesia,SEARO,4538,315714,98,11472
10/7/2020,ID,Indonesia,SEARO,4056,311176,121,11374
10/6/2020,ID,Indonesia,SEARO,3622,307120,102,11253
10/5/2020,ID,Indonesia,SEARO,3992,303498,96,11151
10/4/2020,ID,Indonesia,SEARO,4007,299506,83,11055
10/3/2020,ID,Indonesia,SEARO,4317,295499,116,10972
10/2/2020,ID,Indonesia,SEARO,4174,291182,116,10856
10/1/2020,ID,Indonesia,SEARO,4284,287008,139,10740
9/30/2020,ID,Indonesia,SEARO,4002,282724,128,10601
9/29/2020,ID,Indonesia,SEARO,3509,278722,87,10473
9/28/2020,ID,Indonesia,SEARO,3874,275213,78,10386
9/27/2020,ID,Indonesia,SEARO,4494,271339,90,10308
9/26/2020,ID,Indonesia,SEARO,4823,266845,113,10218
9/25/2020,ID,Indonesia,SEARO,4634,262022,128,10105
9/24/2020,ID,Indonesia,SEARO,4465,257388,140,9977
9/23/2020,ID,Indonesia,SEARO,4071,252923,160,9837
9/22/2020,ID,Indonesia,SEARO,4176,248852,124,9677
9/21/2020,ID,Indonesia,SEARO,3989,244676,105,9553
9/20/2020,ID,Indonesia,SEARO,4168,240687,112,9448
9/19/2020,ID,Indonesia,SEARO,3891,236519,114,9336
9/18/2020,ID,Indonesia,SEARO,3635,232628,122,9222
9/17/2020,ID,Indonesia,SEARO,3963,228993,135,9100
9/16/2020,ID,Indonesia,SEARO,3507,225030,124,8965
9/15/2020,ID,Indonesia,SEARO,3141,221523,118,8841
9/14/2020,ID,Indonesia,SEARO,3636,218382,73,8723
9/13/2020,ID,Indonesia,SEARO,3806,214746,106,8650
9/12/2020,ID,Indonesia,SEARO,3737,210940,88,8544
9/11/2020,ID,Indonesia,SEARO,3861,207203,120,8456
9/10/2020,ID,Indonesia,SEARO,3307,203342,106,8336
9/9/2020,ID,Indonesia,SEARO,3046,200035,100,8230
9/8/2020,ID,Indonesia,SEARO,2880,196989,105,8130
9/7/2020,ID,Indonesia,SEARO,3444,194109,85,8025
9/6/2020,ID,Indonesia,SEARO,3128,190665,108,7940
9/5/2020,ID,Indonesia,SEARO,3269,187537,82,7832
9/4/2020,ID,Indonesia,SEARO,3622,184268,134,7750
9/3/2020,ID,Indonesia,SEARO,3075,180646,111,7616
9/2/2020,ID,Indonesia,SEARO,2775,177571,88,7505
9/1/2020,ID,Indonesia,SEARO,2743,174796,74,7417
8/31/2020,ID,Indonesia,SEARO,2858,172053,82,7343
8/30/2020,ID,Indonesia,SEARO,3308,169195,92,7261
8/29/2020,ID,Indonesia,SEARO,3003,165887,105,7169
8/28/2020,ID,Indonesia,SEARO,2719,162884,120,7064
8/27/2020,ID,Indonesia,SEARO,2306,160165,86,6944
8/26/2020,ID,Indonesia,SEARO,2447,157859,99,6858
8/25/2020,ID,Indonesia,SEARO,0,155412,0,6759
8/24/2020,ID,Indonesia,SEARO,3914,155412,165,6759
8/23/2020,ID,Indonesia,SEARO,2090,151498,94,6594
8/22/2020,ID,Indonesia,SEARO,2197,149408,82,6500
8/21/2020,ID,Indonesia,SEARO,2266,147211,72,6418
8/20/2020,ID,Indonesia,SEARO,1902,144945,69,6346
8/19/2020,ID,Indonesia,SEARO,1673,143043,70,6277
8/18/2020,ID,Indonesia,SEARO,1821,141370,57,6207
8/17/2020,ID,Indonesia,SEARO,2081,139549,79,6150
8/16/2020,ID,Indonesia,SEARO,2345,137468,50,6071
8/15/2020,ID,Indonesia,SEARO,2307,135123,53,6021
8/14/2020,ID,Indonesia,SEARO,2098,132816,65,5968
8/13/2020,ID,Indonesia,SEARO,1942,130718,79,5903
8/12/2020,ID,Indonesia,SEARO,1693,128776,59,5824
8/11/2020,ID,Indonesia,SEARO,1687,127083,42,5765
8/10/2020,ID,Indonesia,SEARO,1893,125396,65,5723
8/9/2020,ID,Indonesia,SEARO,2277,123503,65,5658
8/8/2020,ID,Indonesia,SEARO,2473,121226,72,5593
8/7/2020,ID,Indonesia,SEARO,1882,118753,69,5521
8/6/2020,ID,Indonesia,SEARO,1815,116871,64,5452
8/5/2020,ID,Indonesia,SEARO,1922,115056,86,5388
8/4/2020,ID,Indonesia,SEARO,1679,113134,66,5302
8/3/2020,ID,Indonesia,SEARO,1519,111455,43,5236
8/2/2020,ID,Indonesia,SEARO,1560,109936,62,5193
8/1/2020,ID,Indonesia,SEARO,2040,108376,73,5131
7/31/2020,ID,Indonesia,SEARO,1904,106336,83,5058
7/30/2020,ID,Indonesia,SEARO,2381,104432,74,4975
7/29/2020,ID,Indonesia,SEARO,1748,102051,63,4901
7/28/2020,ID,Indonesia,SEARO,1525,100303,57,4838
7/27/2020,ID,Indonesia,SEARO,1492,98778,67,4781
7/26/2020,ID,Indonesia,SEARO,1868,97286,49,4714
7/25/2020,ID,Indonesia,SEARO,1761,95418,89,4665
7/24/2020,ID,Indonesia,SEARO,1906,93657,117,4576
7/23/2020,ID,Indonesia,SEARO,1882,91751,139,4459
7/22/2020,ID,Indonesia,SEARO,1655,89869,81,4320
7/21/2020,ID,Indonesia,SEARO,1693,88214,96,4239
7/20/2020,ID,Indonesia,SEARO,1639,86521,127,4143
7/19/2020,ID,Indonesia,SEARO,1752,84882,59,4016
7/18/2020,ID,Indonesia,SEARO,1462,83130,84,3957
7/17/2020,ID,Indonesia,SEARO,1574,81668,76,3873
7/16/2020,ID,Indonesia,SEARO,1522,80094,87,3797
7/15/2020,ID,Indonesia,SEARO,1591,78572,54,3710
7/14/2020,ID,Indonesia,SEARO,1282,76981,50,3656
7/13/2020,ID,Indonesia,SEARO,1681,75699,71,3606
7/12/2020,ID,Indonesia,SEARO,1671,74018,66,3535
7/11/2020,ID,Indonesia,SEARO,1611,72347,52,3469
7/10/2020,ID,Indonesia,SEARO,2657,70736,58,3417
7/9/2020,ID,Indonesia,SEARO,1853,68079,50,3359
7/8/2020,ID,Indonesia,SEARO,1268,66226,68,3309
7/7/2020,ID,Indonesia,SEARO,1209,64958,70,3241
7/6/2020,ID,Indonesia,SEARO,1607,63749,82,3171
7/5/2020,ID,Indonesia,SEARO,1447,62142,53,3089
7/4/2020,ID,Indonesia,SEARO,1301,60695,49,3036
7/3/2020,ID,Indonesia,SEARO,1624,59394,53,2987
7/2/2020,ID,Indonesia,SEARO,1385,57770,58,2934
7/1/2020,ID,Indonesia,SEARO,1293,56385,71,2876
6/30/2020,ID,Indonesia,SEARO,1082,55092,51,2805
6/29/2020,ID,Indonesia,SEARO,1198,54010,34,2754
6/28/2020,ID,Indonesia,SEARO,1385,52812,37,2720
6/27/2020,ID,Indonesia,SEARO,1240,51427,63,2683
6/26/2020,ID,Indonesia,SEARO,1178,50187,47,2620
6/25/2020,ID,Indonesia,SEARO,1113,49009,38,2573
6/24/2020,ID,Indonesia,SEARO,1051,47896,35,2535
6/23/2020,ID,Indonesia,SEARO,954,46845,35,2500
6/22/2020,ID,Indonesia,SEARO,862,45891,36,2465
6/21/2020,ID,Indonesia,SEARO,1226,45029,56,2429
6/20/2020,ID,Indonesia,SEARO,1041,43803,34,2373
6/19/2020,ID,Indonesia,SEARO,1331,42762,63,2339
6/18/2020,ID,Indonesia,SEARO,1031,41431,45,2276
